sku_id,product_name,category,warehouse_id,warehouse_location,region,country,current_stock,allocated_stock,available_stock,safety_stock,reorder_point_qty,max_capacity_units,unit_cost_usd,total_inventory_value_usd,supplier_id,supplier_name,supplier_country,supplier_reliability_score,lead_time_days,shipping_method,defect_rate_pct,inventory_turnover_ratio,stock_status,last_audit_date
SKU-HW-01088,All-Flash NVMe High-IOPS Array v1.0,Storage Systems,WH-US-01,California Mega-Hub,US-West,United States,191,82,109,69,112,394,16810.41,3210788.31,SUP-US-01,Supermicro Engineering Lab,United States,95.9,18,Dedicated Rail Cargo,0.22,12.8,Optimal,2026-01-13
SKU-HW-01089,Next-Gen Firewall Threat Shield v2.0,Security Appliances,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,385,102,283,130,229,852,6105.14,2350478.9,SUP-US-01,Supermicro Engineering Lab,United States,95.9,26,Ground Fleet Line,2.52,10.2,Optimal,2026-03-24
SKU-HW-01090,High-Density GPU Tensor Server Node v3.0,Compute Servers,WH-US-03,Chicago Central Depot,US-Central,United States,278,76,202,76,160,594,14122.88,3926160.64,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,35,Ocean Freight Container,1.22,12.8,Optimal,2026-06-23
SKU-HW-01091,Hardware Security Module (HSM) Vault v4.0,Security Appliances,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,111,46,65,65,91,320,10823.5,1201408.5,SUP-US-01,Supermicro Engineering Lab,United States,95.9,26,Dedicated Rail Cargo,2.51,8.0,Optimal,2026-04-23
SKU-HW-01092,Quantum Optical 800G Core Switch v1.0,Networking Hardware,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,28,16,12,72,128,356,18176.91,508953.48,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,10,Ground Fleet Line,0.68,2.6,Critical Shortage,2026-04-20
SKU-HW-01093,Quantum Optical 800G Core Switch v2.0,Networking Hardware,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,57,21,36,49,69,244,19179.59,1093236.63,SUP-JP-01,Murata High-Freq Components,Japan,98.9,34,Ocean Freight Container,0.58,13.8,Optimal,2026-01-29
SKU-HW-01094,Industrial IoT Telemetry Sensor v3.0,Edge Devices,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,5544,1782,3762,2390,4110,12036,127.15,704919.6,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,6,Ocean Freight Container,1.92,13.2,Optimal,2026-06-06
SKU-HW-01095,Distributed Object Storage Block v4.0,Storage Systems,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,240,142,98,186,308,1011,5787.22,1388932.8,SUP-US-01,Supermicro Engineering Lab,United States,95.9,22,Ocean Freight Container,2.59,8.8,Optimal,2026-08-03
SKU-HW-01096,Distributed Object Storage Block v1.0,Storage Systems,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,477,55,422,97,146,494,5807.8,2770320.6,SUP-US-02,Broadcom Optical Networks,United States,97.8,36,Dedicated Rail Cargo,2.82,14.1,Overstocked,2026-06-12
SKU-HW-01097,Edge AI Gateway Controller v2.0,Edge Devices,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,591,230,361,476,946,2861,1918.01,1133543.91,SUP-US-02,Broadcom Optical Networks,United States,97.8,21,Ocean Freight Container,1.11,10.7,Optimal,2026-05-05
SKU-HW-01098,Distributed Object Storage Block v3.0,Storage Systems,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,562,131,431,100,173,658,5873.18,3300727.16,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,21,Dedicated Rail Cargo,1.3,13.3,Overstocked,2026-01-20
SKU-HW-01099,Hardware Security Module (HSM) Vault v4.0,Security Appliances,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,122,50,72,50,74,204,10290.76,1255472.72,SUP-JP-01,Murata High-Freq Components,Japan,98.9,43,Ground Fleet Line,1.18,6.4,Optimal,2026-07-28
SKU-HW-01100,Distributed Object Storage Block v1.0,Storage Systems,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,222,82,140,165,293,969,6591.35,1463279.7,SUP-JP-01,Murata High-Freq Components,Japan,98.9,31,Air Priority Express,2.02,6.4,Optimal,2026-01-27
SKU-HW-01101,Direct-to-Chip Liquid Cooling Manifold v2.0,Power & Cooling,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,260,60,200,153,293,1042,4189.43,1089251.8,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,45,Ground Fleet Line,3.18,11.4,Optimal,2026-03-17
SKU-HW-01102,Distributed Object Storage Block v3.0,Storage Systems,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,87,70,17,198,385,975,7020.69,610800.03,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,40,Ocean Freight Container,1.03,11.8,Low Stock,2026-08-09
SKU-HW-01103,Edge AI Gateway Controller v4.0,Edge Devices,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,2188,579,1609,438,860,2547,2043.04,4470171.52,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,32,Dedicated Rail Cargo,0.52,7.8,Overstocked,2026-01-22
SKU-HW-01104,100G Single-Mode Optical Transceiver v1.0,Optical Components,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,7108,1583,5525,2442,5153,17705,261.97,1862082.76,SUP-US-02,Broadcom Optical Networks,United States,97.8,28,Ocean Freight Container,1.47,12.0,Optimal,2026-02-08
SKU-HW-01105,High-Density GPU Tensor Server Node v2.0,Compute Servers,WH-US-01,California Mega-Hub,US-West,United States,175,100,75,95,151,400,14089.09,2465590.75,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,31,Air Priority Express,1.31,10.5,Optimal,2026-06-12
SKU-HW-01106,All-Flash NVMe High-IOPS Array v3.0,Storage Systems,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,81,32,49,50,89,266,16562.8,1341586.8,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,17,Ocean Freight Container,0.76,3.5,Optimal,2026-05-29
SKU-HW-01107,Ultra-Low Latency Spine Router v4.0,Networking Hardware,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,127,66,61,58,104,405,11744.21,1491514.67,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,45,Ocean Freight Container,2.4,13.5,Optimal,2026-07-26
SKU-HW-01108,Edge AI Gateway Controller v1.0,Edge Devices,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,454,97,357,332,597,1894,1796.0,815384.0,SUP-US-02,Broadcom Optical Networks,United States,97.8,6,Air Priority Express,0.53,8.8,Optimal,2026-01-22
SKU-HW-01109,High-Density GPU Tensor Server Node v2.0,Compute Servers,WH-US-01,California Mega-Hub,US-West,United States,191,81,110,66,131,405,13704.67,2617591.97,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,37,Ground Fleet Line,2.56,6.1,Optimal,2026-06-09
SKU-HW-01110,Dense Wavelength Mux Transceiver v3.0,Optical Components,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,1470,296,1174,694,1500,5313,739.59,1087197.3,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,43,Dedicated Rail Cargo,2.99,4.4,Optimal,2026-01-16
SKU-HW-01111,Hardware Security Module (HSM) Vault v4.0,Security Appliances,WH-US-02,Virginia Cloud Center,US-East,United States,125,41,84,61,91,358,9106.99,1138373.75,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,42,Ocean Freight Container,3.13,3.4,Optimal,2026-06-01
SKU-HW-01112,Industrial IoT Telemetry Sensor v1.0,Edge Devices,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,4897,1395,3502,3039,4661,12605,137.47,673190.59,SUP-US-02,Broadcom Optical Networks,United States,97.8,6,Air Priority Express,2.63,3.1,Optimal,2026-07-12
SKU-HW-01113,Industrial IoT Telemetry Sensor v2.0,Edge Devices,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,4049,1683,2366,3388,6788,26200,115.68,468388.32,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,23,Ground Fleet Line,0.89,3.9,Optimal,2026-07-10
SKU-HW-01114,Distributed Object Storage Block v3.0,Storage Systems,WH-US-01,California Mega-Hub,US-West,United States,416,120,296,189,403,1065,6531.02,2716904.32,SUP-JP-01,Murata High-Freq Components,Japan,98.9,25,Ocean Freight Container,0.91,8.3,Optimal,2026-02-14
SKU-HW-01115,Liquid-Cooled AI Inference Blade v4.0,Compute Servers,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,158,38,120,63,130,513,8150.01,1287701.58,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,11,Ground Fleet Line,0.93,11.1,Optimal,2026-04-15
SKU-HW-01116,Dense Wavelength Mux Transceiver v1.0,Optical Components,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,1649,958,691,782,1669,4647,788.07,1299527.43,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,13,Ground Fleet Line,1.72,2.9,Optimal,2026-07-27
SKU-HW-01117,Redundant Power Distribution Unit 3-Phase v2.0,Power & Cooling,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,692,319,373,299,654,1846,3540.96,2450344.32,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,6,Air Priority Express,0.49,10.2,Optimal,2026-06-21
SKU-HW-01118,Hardware Security Module (HSM) Vault v3.0,Security Appliances,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,122,67,55,68,127,429,9386.05,1145098.1,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,26,Dedicated Rail Cargo,0.8,2.6,Optimal,2026-07-18
SKU-HW-01119,Direct-to-Chip Liquid Cooling Manifold v4.0,Power & Cooling,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,372,218,154,204,295,1087,3934.96,1463805.12,SUP-US-01,Supermicro Engineering Lab,United States,95.9,28,Air Priority Express,0.87,4.2,Optimal,2026-01-19
SKU-HW-01120,High-Density GPU Tensor Server Node v1.0,Compute Servers,WH-US-03,Chicago Central Depot,US-Central,United States,28,12,16,71,128,447,15091.27,422555.56,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,45,Ground Fleet Line,0.12,5.9,Critical Shortage,2026-02-03
SKU-HW-01121,Liquid-Cooled AI Inference Blade v2.0,Compute Servers,WH-US-03,Chicago Central Depot,US-Central,United States,126,43,83,60,85,264,9585.19,1207733.94,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,10,Air Priority Express,2.88,8.7,Optimal,2026-05-22
SKU-HW-01122,Edge AI Gateway Controller v3.0,Edge Devices,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,3837,1007,2830,546,1175,4184,1736.35,6662374.95,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,16,Ocean Freight Container,1.99,13.6,Overstocked,2026-06-14
SKU-HW-01123,Distributed Object Storage Block v4.0,Storage Systems,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,278,79,199,138,202,610,6895.41,1916923.98,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,14,Ocean Freight Container,2.25,12.0,Optimal,2026-04-16
SKU-HW-01124,Hardware Security Module (HSM) Vault v1.0,Security Appliances,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,90,23,67,25,51,146,9823.89,884150.1,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,20,Dedicated Rail Cargo,2.44,13.8,Optimal,2026-07-19
SKU-HW-01125,Hardware Security Module (HSM) Vault v2.0,Security Appliances,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,156,36,120,65,138,483,10861.71,1694426.76,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,28,Ocean Freight Container,0.22,7.9,Optimal,2026-01-06
SKU-HW-01126,High-Density GPU Tensor Server Node v3.0,Compute Servers,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,80,44,36,45,87,275,13673.27,1093861.6,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,28,Dedicated Rail Cargo,0.72,4.3,Optimal,2026-08-04
SKU-HW-01127,Dense Wavelength Mux Transceiver v4.0,Optical Components,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,1051,352,699,719,1407,4350,767.15,806274.65,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,32,Ocean Freight Container,1.01,5.0,Optimal,2026-03-02
SKU-HW-01128,Dense Wavelength Mux Transceiver v1.0,Optical Components,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,4290,792,3498,874,1822,4749,822.74,3529554.6,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,28,Air Priority Express,0.83,3.2,Overstocked,2026-06-04
SKU-HW-01129,Distributed Object Storage Block v2.0,Storage Systems,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,37,24,13,90,164,581,7026.04,259963.48,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,7,Air Priority Express,2.23,2.7,Low Stock,2026-07-13
SKU-HW-01130,All-Flash NVMe High-IOPS Array v3.0,Storage Systems,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,166,92,74,83,119,393,13799.9,2290783.4,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,20,Dedicated Rail Cargo,0.18,9.3,Optimal,2026-04-15
SKU-HW-01131,Dense Wavelength Mux Transceiver v4.0,Optical Components,WH-US-01,California Mega-Hub,US-West,United States,3679,1313,2366,1384,2908,9033,795.3,2925908.7,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,25,Dedicated Rail Cargo,0.54,6.6,Optimal,2026-08-06
SKU-HW-01132,Industrial IoT Telemetry Sensor v1.0,Edge Devices,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,6158,1999,4159,3415,5697,20165,126.87,781265.46,SUP-US-02,Broadcom Optical Networks,United States,97.8,14,Ocean Freight Container,1.61,6.5,Optimal,2026-01-23
SKU-HW-01133,Direct-to-Chip Liquid Cooling Manifold v2.0,Power & Cooling,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,267,68,199,113,222,829,4414.96,1178794.32,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,16,Ocean Freight Container,0.33,7.0,Optimal,2026-06-06
SKU-HW-01134,Distributed Object Storage Block v3.0,Storage Systems,WH-US-03,Chicago Central Depot,US-Central,United States,249,67,182,93,202,689,6476.96,1612763.04,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,6,Ocean Freight Container,2.14,7.8,Optimal,2026-05-08
SKU-HW-01135,Industrial IoT Telemetry Sensor v4.0,Edge Devices,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,5704,3343,2361,2538,3656,12373,115.81,660580.24,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,29,Ocean Freight Container,2.43,14.1,Optimal,2026-05-06
SKU-HW-01136,Distributed Object Storage Block v1.0,Storage Systems,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,1030,236,794,173,306,1054,6047.35,6228770.5,SUP-US-01,Supermicro Engineering Lab,United States,95.9,18,Air Priority Express,2.8,10.9,Overstocked,2026-04-22
SKU-HW-01137,Distributed Object Storage Block v2.0,Storage Systems,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,473,245,228,138,290,912,6477.06,3063649.38,SUP-US-01,Supermicro Engineering Lab,United States,95.9,44,Air Priority Express,1.14,10.0,Optimal,2026-05-22
SKU-HW-01138,Direct-to-Chip Liquid Cooling Manifold v3.0,Power & Cooling,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,431,258,173,243,387,1252,4263.1,1837396.1,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,11,Dedicated Rail Cargo,2.16,10.4,Optimal,2026-06-14
SKU-HW-01139,All-Flash NVMe High-IOPS Array v4.0,Storage Systems,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,178,43,135,68,141,394,16838.15,2997190.7,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,6,Ground Fleet Line,1.04,6.2,Optimal,2026-01-21
SKU-HW-01140,Liquid-Cooled AI Inference Blade v1.0,Compute Servers,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,191,99,92,105,177,468,9865.54,1884318.14,SUP-US-01,Supermicro Engineering Lab,United States,95.9,45,Air Priority Express,1.82,7.2,Optimal,2026-07-13
SKU-HW-01141,Direct-to-Chip Liquid Cooling Manifold v2.0,Power & Cooling,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,619,248,371,222,404,1026,3767.93,2332348.67,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,13,Ground Fleet Line,2.9,12.1,Optimal,2026-07-06
SKU-HW-01142,Quantum Optical 800G Core Switch v3.0,Networking Hardware,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,73,20,53,37,62,192,17520.18,1278973.14,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,29,Air Priority Express,1.23,12.8,Optimal,2026-01-18
SKU-HW-01143,Hardware Security Module (HSM) Vault v4.0,Security Appliances,WH-US-02,Virginia Cloud Center,US-East,United States,102,51,51,55,95,238,10167.47,1037081.94,SUP-US-02,Broadcom Optical Networks,United States,97.8,30,Ocean Freight Container,2.36,11.6,Optimal,2026-06-04
SKU-HW-01144,Next-Gen Firewall Threat Shield v1.0,Security Appliances,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,295,142,153,153,214,577,5142.95,1517170.25,SUP-JP-01,Murata High-Freq Components,Japan,98.9,7,Ground Fleet Line,2.51,4.0,Optimal,2026-04-26
SKU-HW-01145,Distributed Object Storage Block v2.0,Storage Systems,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,400,80,320,103,163,416,5929.56,2371824.0,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,41,Air Priority Express,1.07,10.8,Overstocked,2026-07-24
SKU-HW-01146,Ultra-Low Latency Spine Router v3.0,Networking Hardware,WH-US-02,Virginia Cloud Center,US-East,United States,211,59,152,100,146,377,11163.46,2355490.06,SUP-JP-01,Murata High-Freq Components,Japan,98.9,9,Air Priority Express,1.7,7.0,Optimal,2026-07-06
SKU-HW-01147,Industrial IoT Telemetry Sensor v4.0,Edge Devices,WH-US-01,California Mega-Hub,US-West,United States,4234,2002,2232,3701,6646,25981,114.33,484073.22,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,24,Dedicated Rail Cargo,1.19,4.7,Optimal,2026-05-21
SKU-HW-01148,Liquid-Cooled AI Inference Blade v1.0,Compute Servers,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,474,65,409,97,205,513,8301.01,3934678.74,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,11,Ocean Freight Container,1.18,12.4,Overstocked,2026-01-06
SKU-HW-01149,Distributed Object Storage Block v2.0,Storage Systems,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,539,227,312,189,326,1182,6393.01,3445832.39,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,29,Ocean Freight Container,2.03,5.7,Optimal,2026-04-15
SKU-HW-01150,Redundant Power Distribution Unit 3-Phase v3.0,Power & Cooling,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,1341,209,1132,175,367,1415,3013.38,4040942.58,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,5,Ground Fleet Line,2.67,11.6,Overstocked,2026-07-29
SKU-HW-01151,Next-Gen Firewall Threat Shield v4.0,Security Appliances,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,336,139,197,153,322,1126,6087.47,2045389.92,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,8,Ocean Freight Container,0.47,7.7,Optimal,2026-05-04
SKU-HW-01152,Edge AI Gateway Controller v1.0,Edge Devices,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,1524,381,1143,483,1056,3310,1717.76,2617866.24,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,16,Ground Fleet Line,1.91,11.3,Optimal,2026-07-06
SKU-HW-01153,Next-Gen Firewall Threat Shield v2.0,Security Appliances,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,133,48,85,104,219,587,6151.6,818162.8,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,36,Dedicated Rail Cargo,2.07,3.3,Optimal,2026-08-02
SKU-HW-01154,High-Density GPU Tensor Server Node v3.0,Compute Servers,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,203,48,155,71,140,412,13097.46,2658784.38,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,38,Dedicated Rail Cargo,0.58,7.7,Optimal,2026-07-06
SKU-HW-01155,Distributed Object Storage Block v4.0,Storage Systems,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,440,238,202,138,301,904,6902.25,3036990.0,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,13,Dedicated Rail Cargo,3.16,7.4,Optimal,2026-06-08
SKU-HW-01156,Redundant Power Distribution Unit 3-Phase v1.0,Power & Cooling,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,385,197,188,149,228,877,3407.08,1311725.8,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,26,Air Priority Express,0.63,13.9,Optimal,2026-04-25
SKU-HW-01157,Industrial IoT Telemetry Sensor v2.0,Edge Devices,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,5165,1486,3679,3872,5443,15485,123.38,637257.7,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,35,Air Priority Express,1.12,12.8,Optimal,2026-06-25
SKU-HW-01158,Dense Wavelength Mux Transceiver v3.0,Optical Components,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,5546,1640,3906,773,1569,5921,698.16,3871995.36,SUP-US-01,Supermicro Engineering Lab,United States,95.9,7,Air Priority Express,2.36,2.6,Overstocked,2026-02-08
SKU-HW-01159,Ultra-Low Latency Spine Router v4.0,Networking Hardware,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,387,151,236,99,217,603,11150.75,4315340.25,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,18,Dedicated Rail Cargo,1.22,11.5,Optimal,2026-02-23
SKU-HW-01160,Distributed Object Storage Block v1.0,Storage Systems,WH-US-01,California Mega-Hub,US-West,United States,338,118,220,120,231,720,5936.38,2006496.44,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,41,Dedicated Rail Cargo,2.07,4.7,Optimal,2026-03-28
SKU-HW-01161,Redundant Power Distribution Unit 3-Phase v2.0,Power & Cooling,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,446,241,205,257,374,1258,3527.87,1573430.02,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,12,Ocean Freight Container,2.29,13.0,Optimal,2026-03-17
SKU-HW-01162,Hardware Security Module (HSM) Vault v3.0,Security Appliances,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,78,33,45,35,65,211,9353.89,729603.42,SUP-US-01,Supermicro Engineering Lab,United States,95.9,14,Ocean Freight Container,0.33,10.1,Optimal,2026-05-15
SKU-HW-01163,100G Single-Mode Optical Transceiver v4.0,Optical Components,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,6961,3648,3313,2515,4325,12394,276.49,1924646.89,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,43,Air Priority Express,0.36,5.5,Optimal,2026-01-29
SKU-HW-01164,Edge AI Gateway Controller v1.0,Edge Devices,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,745,347,398,437,771,2802,1785.2,1329974.0,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,12,Air Priority Express,2.96,13.4,Optimal,2026-03-08
SKU-HW-01165,High-Density GPU Tensor Server Node v2.0,Compute Servers,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,226,88,138,108,185,489,15101.16,3412862.16,SUP-US-01,Supermicro Engineering Lab,United States,95.9,45,Dedicated Rail Cargo,3.12,12.9,Optimal,2026-04-28
