order_id,order_date,fiscal_year,fiscal_quarter,customer_id,customer_name,account_tier,industry,region,country,sales_channel,product_category,product_sku,product_name,quantity,unit_price,discount_rate_pct,total_amount,cogs_amount,gross_margin_pct,payment_terms,order_status,sales_rep
ORD-2024-00085,2024-05-09,2024,2024-Q2,CUST-0033,Apex FinTech Global,Enterprise Strategic,Banking,APAC-East,Taiwan,Online B2B Portal,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,116,23312.0,22.0,2109269.76,268299.11,87.28,Net 30,In Fulfillment,Jessica Taylor
ORD-2024-00086,2026-06-10,2026,2026-Q2,CUST-0010,Hooli Enterprise Cloud,Enterprise Strategic,Cloud Services,US-West,United States,Global Alliance Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,48,34300.0,17.0,1366512.0,483198.64,64.64,Net 90,Completed,David Lin
ORD-2024-00087,2025-10-03,2025,2025-Q4,CUST-0032,Zeus Renewable Power,Mid-Market,Clean Energy,LATAM,Brazil,Direct Field Sales,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,6,7416.0,4.0,42716.16,11832.38,72.3,Net 60,Completed,Jessica Taylor
ORD-2024-00088,2024-04-10,2024,2024-Q2,CUST-0007,Tyrell Synthetic Dynamics,Enterprise Strategic,Robotics,EU-Central,Switzerland,Strategic Reseller Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,120,33950.0,6.0,3829560.0,1361408.58,64.45,Net 90,Pending Verification,Jessica Taylor
ORD-2024-00089,2024-05-29,2024,2024-Q2,CUST-0016,Dunder Mifflin Paper & Tech,SMB Growth,Retail & Supplies,APAC-East,Japan,Global Alliance Partner,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,11,6840.0,6.0,70725.6,20772.11,70.63,Annual Pre-Paid,In Fulfillment,Chloe Dubois
ORD-2024-00090,2026-07-23,2026,2026-Q3,CUST-0010,Hooli Enterprise Cloud,Enterprise Strategic,Cloud Services,EU-West,United Kingdom,Global Alliance Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,63,32200.0,10.0,1825740.0,539688.74,70.44,Net 90,In Fulfillment,Sarah Chen
ORD-2024-00091,2025-03-28,2025,2025-Q1,CUST-0023,Delos Experience Living,Enterprise Strategic,Hospitality,APAC-East,Taiwan,Online B2B Portal,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,93,7208.0,10.0,603309.6,183466.45,69.59,Annual Pre-Paid,Completed,Sarah Chen
ORD-2024-00092,2024-08-30,2024,2024-Q3,CUST-0025,Black Mesa Research,Enterprise Strategic,Scientific R&D,APAC-East,Taiwan,Online B2B Portal,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,42,6984.0,25.0,219996.0,48795.11,77.82,Annual Pre-Paid,Pending Verification,Alex Mercer
ORD-2024-00093,2025-08-02,2025,2025-Q3,CUST-0004,Stark Aerospace & Defense,Enterprise Strategic,Aerospace,MEA,United Arab Emirates,Global Alliance Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,104,35700.0,21.0,2933112.0,973206.56,66.82,Net 60,Pending Verification,Vikram Patel
ORD-2024-00094,2026-02-12,2026,2026-Q1,CUST-0009,Wonka Global Logistics,Mid-Market,Supply Chain,APAC-South,Singapore,Direct Field Sales,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,21,11625.0,12.0,214830.0,49582.76,76.92,Net 60,Completed,Brian O'Connor
ORD-2024-00095,2024-10-29,2024,2024-Q4,CUST-0021,Weyland-Yutani Deep Space,Enterprise Strategic,Energy & Mining,APAC-ANZ,Australia,Global Alliance Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,30,8989.0,8.0,248096.4,52670.87,78.77,Quarterly Net 30,Pending Verification,Hannah Schmidt
ORD-2024-00096,2024-06-17,2024,2024-Q2,CUST-0017,Sterling Cooper Advertising,Mid-Market,Marketing & Media,MEA,United Arab Emirates,Global Alliance Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,23,34650.0,12.0,701316.0,248265.86,64.6,Net 60,Completed,Hannah Schmidt
ORD-2024-00097,2026-04-03,2026,2026-Q2,CUST-0024,Aperture Quantum Lab,Mid-Market,Research & Quantum,US-West,United States,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,18,12375.0,8.0,204930.0,42256.57,79.38,Net 90,Completed,Hannah Schmidt
ORD-2024-00098,2025-10-15,2025,2025-Q4,CUST-0024,Aperture Quantum Lab,Mid-Market,Research & Quantum,US-West,United States,Strategic Reseller Partner,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,3,11984.0,9.0,32716.32,6340.42,80.62,Quarterly Net 30,In Fulfillment,Vikram Patel
ORD-2024-00099,2024-03-05,2024,2024-Q1,CUST-0030,Sartre Software SAS,SMB Growth,Dev Tools,MEA,United Arab Emirates,Online B2B Portal,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,2,7276.0,1.0,14406.48,4260.0,70.43,Annual Pre-Paid,Completed,Sarah Chen
ORD-2024-00100,2024-08-28,2024,2024-Q3,CUST-0035,Hyperion Data Mesh,Mid-Market,Data Infrastructure,US-Central,United States,Global Alliance Partner,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,25,11648.0,10.0,262080.0,37818.14,85.57,Annual Pre-Paid,In Fulfillment,Brian O'Connor
ORD-2024-00101,2025-02-28,2025,2025-Q1,CUST-0007,Tyrell Synthetic Dynamics,Enterprise Strategic,Robotics,LATAM,Brazil,Global Alliance Partner,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,57,6912.0,24.0,299427.84,73299.94,75.52,Net 60,Completed,Chloe Dubois
ORD-2024-00102,2024-08-29,2024,2024-Q3,CUST-0024,Aperture Quantum Lab,Mid-Market,Research & Quantum,US-West,United States,Online B2B Portal,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,24,5184.0,1.0,123171.84,21247.14,82.75,Annual Pre-Paid,Completed,Vikram Patel
ORD-2024-00103,2024-08-05,2024,2024-Q3,CUST-0002,Globex Corporation,Enterprise Strategic,Conglomerate,US-East,United States,Online B2B Portal,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,21,15675.0,21.0,260048.25,42543.89,83.64,Quarterly Net 30,In Fulfillment,Rachel Green
ORD-2024-00104,2024-08-09,2024,2024-Q3,CUST-0015,Acme Aerospace Systems,Mid-Market,Manufacturing,EU-West,France,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,2,7776.0,4.0,14929.92,3299.51,77.9,Quarterly Net 30,Pending Verification,Gabriel Santos
ORD-2024-00105,2024-06-27,2024,2024-Q2,CUST-0008,Umbrella Life Sciences,Enterprise Strategic,Pharma,APAC-South,Singapore,Direct Field Sales,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,6,9345.0,12.0,49341.6,11985.07,75.71,Net 30,In Fulfillment,Kenji Sato
ORD-2024-00106,2024-02-23,2024,2024-Q1,CUST-0009,Wonka Global Logistics,Mid-Market,Supply Chain,APAC-ANZ,Australia,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,9,5400.0,11.0,43254.0,8123.1,81.22,Quarterly Net 30,Completed,Chloe Dubois
ORD-2024-00107,2025-05-30,2025,2025-Q2,CUST-0015,Acme Aerospace Systems,Mid-Market,Manufacturing,APAC-East,Taiwan,Direct Field Sales,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,21,5778.0,7.0,112844.34,27658.15,75.49,Annual Pre-Paid,Completed,Jessica Taylor
ORD-2024-00108,2025-12-03,2025,2025-Q4,CUST-0007,Tyrell Synthetic Dynamics,Enterprise Strategic,Robotics,EU-Central,Switzerland,Global Alliance Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,120,25296.0,7.0,2823033.6,549644.64,80.53,Net 90,Pending Verification,Jessica Taylor
ORD-2024-00109,2025-09-03,2025,2025-Q3,CUST-0034,Quantum Peak Labs,SMB Growth,Semiconductor,EU-Central,Germany,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,10,5670.0,3.0,54999.0,13243.76,75.92,Quarterly Net 30,In Fulfillment,Jessica Taylor
ORD-2024-00110,2025-04-07,2025,2025-Q2,CUST-0015,Acme Aerospace Systems,Mid-Market,Manufacturing,EU-North,Netherlands,Online B2B Portal,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,27,10528.0,6.0,267200.64,49672.6,81.41,Net 90,Pending Verification,Marcus Vance
ORD-2024-00111,2025-12-04,2025,2025-Q4,CUST-0031,Athena Health Systems,Mid-Market,Healthcare,US-West,United States,Direct Field Sales,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,7,25792.0,6.0,169711.36,28884.87,82.98,Net 60,Completed,Rachel Green
ORD-2024-00112,2025-07-29,2025,2025-Q3,CUST-0022,Gekko Financial Partners,Enterprise Strategic,FinTech & Hedge Fund,APAC-South,Singapore,Direct Field Sales,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,50,7276.0,22.0,283764.0,81213.26,71.38,Net 30,Pending Verification,Rachel Green
ORD-2024-00113,2024-11-15,2024,2024-Q4,CUST-0023,Delos Experience Living,Enterprise Strategic,Hospitality,US-West,United States,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,89,9434.0,15.0,713682.1,186984.71,73.8,Quarterly Net 30,Pending Verification,Sarah Chen
ORD-2024-00114,2026-02-19,2026,2026-Q1,CUST-0018,Virtucon Industries,Enterprise Strategic,Industrial Equipment,APAC-East,Taiwan,Strategic Reseller Partner,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,113,7072.0,16.0,671274.24,181445.43,72.97,Quarterly Net 30,Completed,Rachel Green
ORD-2024-00115,2025-11-04,2025,2025-Q4,CUST-0018,Virtucon Industries,Enterprise Strategic,Industrial Equipment,US-East,United States,Strategic Reseller Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,94,37450.0,20.0,2816240.0,934710.06,66.81,Net 60,In Fulfillment,Rachel Green
ORD-2024-00116,2025-11-04,2025,2025-Q4,CUST-0026,Shinra Electric Power,Enterprise Strategic,Energy & Utilities,US-West,United States,Strategic Reseller Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,16,11875.0,20.0,152000.0,34412.8,77.36,Net 90,In Fulfillment,David Lin
ORD-2024-00117,2024-11-15,2024,2024-Q4,CUST-0021,Weyland-Yutani Deep Space,Enterprise Strategic,Energy & Mining,APAC-East,South Korea,Direct Field Sales,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,24,12750.0,8.0,281520.0,58021.27,79.39,Net 90,Completed,Vikram Patel
ORD-2024-00118,2025-03-10,2025,2025-Q1,CUST-0032,Zeus Renewable Power,Mid-Market,Clean Energy,APAC-East,Taiwan,Global Alliance Partner,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,19,6800.0,3.0,125324.0,36644.74,70.76,Net 30,Pending Verification,Vikram Patel
ORD-2024-00119,2025-11-25,2025,2025-Q4,CUST-0032,Zeus Renewable Power,Mid-Market,Clean Energy,APAC-East,Japan,Online B2B Portal,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,16,12750.0,6.0,191760.0,49742.54,74.06,Net 90,In Fulfillment,Gabriel Santos
ORD-2024-00120,2024-05-20,2024,2024-Q2,CUST-0017,Sterling Cooper Advertising,Mid-Market,Marketing & Media,EU-Central,Germany,Online B2B Portal,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,2,24552.0,7.0,45666.72,8662.98,81.03,Quarterly Net 30,In Fulfillment,Michael Chang
ORD-2024-00121,2025-07-26,2025,2025-Q3,CUST-0023,Delos Experience Living,Enterprise Strategic,Hospitality,US-West,United States,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,60,13375.0,5.0,762375.0,145613.62,80.9,Quarterly Net 30,Completed,Rachel Green
ORD-2024-00122,2025-02-18,2025,2025-Q1,CUST-0027,Vault-Tec Security Hub,Enterprise Strategic,Cybersecurity,EU-Central,Germany,Direct Field Sales,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,7,6460.0,24.0,34367.2,8392.47,75.58,Annual Pre-Paid,Pending Verification,Sarah Chen
ORD-2024-00123,2025-03-23,2025,2025-Q1,CUST-0007,Tyrell Synthetic Dynamics,Enterprise Strategic,Robotics,EU-West,United Kingdom,Global Alliance Partner,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,56,7056.0,15.0,335865.6,92430.21,72.48,Net 90,In Fulfillment,David Lin
ORD-2024-00124,2026-03-08,2026,2026-Q1,CUST-0011,Pied Piper Compression,Mid-Market,DeepTech,US-West,United States,Direct Field Sales,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,34,5616.0,3.0,185215.68,41099.36,77.81,Net 60,In Fulfillment,Sarah Chen
ORD-2024-00125,2024-05-29,2024,2024-Q2,CUST-0017,Sterling Cooper Advertising,Mid-Market,Marketing & Media,EU-West,United Kingdom,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,11,7344.0,11.0,71897.76,20548.38,71.42,Annual Pre-Paid,Completed,Gabriel Santos
ORD-2024-00126,2025-07-31,2025,2025-Q3,CUST-0029,Omni Consumer Products,Enterprise Strategic,Consumer Tech,APAC-South,Singapore,Online B2B Portal,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,24,4500.0,14.0,92880.0,12027.96,87.05,Net 90,Completed,David Lin
ORD-2024-00127,2025-06-03,2025,2025-Q2,CUST-0005,Wayne Enterprises Holdings,Enterprise Strategic,Finance & Industrial,EU-Central,Germany,Global Alliance Partner,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,9,11760.0,6.0,99489.6,21280.83,78.61,Net 30,Completed,Chloe Dubois
ORD-2024-00128,2025-08-17,2025,2025-Q3,CUST-0003,Initech Cloud Solutions,Mid-Market,Software,EU-Central,Switzerland,Strategic Reseller Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,40,4230.0,7.0,157356.0,27553.04,82.49,Net 30,Pending Verification,Astrid Lindgren
ORD-2024-00129,2024-03-27,2024,2024-Q1,CUST-0033,Apex FinTech Global,Enterprise Strategic,Banking,APAC-South,Singapore,Strategic Reseller Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,36,13500.0,19.0,393660.0,85857.25,78.19,Quarterly Net 30,In Fulfillment,David Lin
ORD-2024-00130,2025-01-16,2025,2025-Q1,CUST-0019,Buy N Large Retail Mega,Enterprise Strategic,E-Commerce,EU-North,Netherlands,Global Alliance Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,91,4725.0,17.0,356879.25,45751.92,87.18,Net 30,Pending Verification,Sarah Chen
ORD-2024-00131,2025-07-25,2025,2025-Q3,CUST-0025,Black Mesa Research,Enterprise Strategic,Scientific R&D,EU-Central,Germany,Online B2B Portal,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,116,6696.0,8.0,714597.12,176434.03,75.31,Net 90,Pending Verification,Vikram Patel
ORD-2024-00132,2025-12-16,2025,2025-Q4,CUST-0026,Shinra Electric Power,Enterprise Strategic,Energy & Utilities,US-Central,United States,Direct Field Sales,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,76,36750.0,13.0,2429910.0,716580.46,70.51,Quarterly Net 30,Completed,Vikram Patel
ORD-2024-00133,2025-11-17,2025,2025-Q4,CUST-0028,LexCorp Advanced Metals,Enterprise Strategic,Materials,APAC-East,Japan,Online B2B Portal,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,51,13375.0,11.0,607091.25,141270.13,76.73,Annual Pre-Paid,In Fulfillment,Elena Rostova
ORD-2024-00134,2024-05-20,2024,2024-Q2,CUST-0010,Hooli Enterprise Cloud,Enterprise Strategic,Cloud Services,US-West,United States,Online B2B Portal,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,69,26040.0,20.0,1437408.0,185856.85,87.07,Net 30,Pending Verification,Brian O'Connor
ORD-2024-00135,2026-02-23,2026,2026-Q1,CUST-0009,Wonka Global Logistics,Mid-Market,Supply Chain,APAC-East,Taiwan,Global Alliance Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,12,9167.0,3.0,106703.88,25608.93,76.0,Net 60,Completed,Alex Mercer
ORD-2024-00136,2025-02-24,2025,2025-Q1,CUST-0024,Aperture Quantum Lab,Mid-Market,Research & Quantum,APAC-South,Singapore,Strategic Reseller Partner,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,20,11760.0,11.0,209328.0,42137.73,79.87,Net 60,Pending Verification,Gabriel Santos
ORD-2024-00137,2026-03-14,2026,2026-Q1,CUST-0031,Athena Health Systems,Mid-Market,Healthcare,MEA,United Arab Emirates,Strategic Reseller Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,38,4455.0,15.0,143896.5,22663.7,84.25,Annual Pre-Paid,Completed,Marcus Vance
ORD-2024-00138,2026-04-16,2026,2026-Q2,CUST-0013,Oceanic Airlines Group,Enterprise Strategic,Aviation,APAC-East,South Korea,Strategic Reseller Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,11,37100.0,18.0,334642.0,105613.02,68.44,Net 30,Completed,Kenji Sato
ORD-2024-00139,2024-03-26,2024,2024-Q1,CUST-0011,Pied Piper Compression,Mid-Market,DeepTech,EU-Central,Germany,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,11,5022.0,12.0,48612.96,8614.22,82.28,Annual Pre-Paid,Pending Verification,Brian O'Connor
ORD-2024-00140,2024-01-28,2024,2024-Q1,CUST-0027,Vault-Tec Security Hub,Enterprise Strategic,Cybersecurity,US-East,United States,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,52,5832.0,10.0,272937.6,60046.27,78.0,Net 30,Pending Verification,Brian O'Connor
ORD-2024-00141,2024-04-11,2024,2024-Q2,CUST-0022,Gekko Financial Partners,Enterprise Strategic,FinTech & Hedge Fund,APAC-East,South Korea,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,9,9345.0,11.0,74853.45,17538.16,76.57,Net 60,Completed,Chloe Dubois
ORD-2024-00142,2025-09-22,2025,2025-Q3,CUST-0001,Cyberdyne Systems Corp,Enterprise Strategic,Technology & AI,MEA,United Arab Emirates,Direct Field Sales,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,37,11750.0,9.0,395622.5,73111.04,81.52,Quarterly Net 30,Completed,Sarah Chen
ORD-2024-00143,2026-03-05,2026,2026-Q1,CUST-0019,Buy N Large Retail Mega,Enterprise Strategic,E-Commerce,EU-West,United Kingdom,Online B2B Portal,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,11,25296.0,10.0,250430.4,37614.65,84.98,Net 30,Completed,Hannah Schmidt
ORD-2024-00144,2026-07-15,2026,2026-Q3,CUST-0032,Zeus Renewable Power,Mid-Market,Clean Energy,APAC-East,Taiwan,Direct Field Sales,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,38,5076.0,4.0,185172.48,39941.7,78.43,Quarterly Net 30,Pending Verification,Elena Rostova
ORD-2024-00145,2025-08-07,2025,2025-Q3,CUST-0027,Vault-Tec Security Hub,Enterprise Strategic,Cybersecurity,US-Central,United States,Direct Field Sales,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,51,5400.0,6.0,258876.0,54208.63,79.06,Quarterly Net 30,Completed,Jessica Taylor
ORD-2024-00146,2026-06-13,2026,2026-Q2,CUST-0031,Athena Health Systems,Mid-Market,Healthcare,US-East,United States,Global Alliance Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,18,4410.0,11.0,70648.2,12335.18,82.54,Net 60,Completed,Gabriel Santos
ORD-2024-00147,2025-08-18,2025,2025-Q3,CUST-0022,Gekko Financial Partners,Enterprise Strategic,FinTech & Hedge Fund,US-Central,United States,Direct Field Sales,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,74,4590.0,12.0,298900.8,33955.13,88.64,Annual Pre-Paid,Completed,Vikram Patel
ORD-2024-00148,2024-07-05,2024,2024-Q3,CUST-0009,Wonka Global Logistics,Mid-Market,Supply Chain,US-West,United States,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,20,13125.0,3.0,254625.0,48149.59,81.09,Net 90,Pending Verification,Michael Chang
ORD-2024-00149,2025-02-11,2025,2025-Q1,CUST-0035,Hyperion Data Mesh,Mid-Market,Data Infrastructure,EU-Central,Switzerland,Online B2B Portal,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,14,13250.0,4.0,178080.0,45624.1,74.38,Net 90,Pending Verification,Sarah Chen
ORD-2024-00150,2026-03-29,2026,2026-Q1,CUST-0024,Aperture Quantum Lab,Mid-Market,Research & Quantum,EU-North,Netherlands,Global Alliance Partner,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,26,10640.0,5.0,262808.0,43258.2,83.54,Net 90,Pending Verification,Gabriel Santos
ORD-2024-00151,2024-03-25,2024,2024-Q1,CUST-0028,LexCorp Advanced Metals,Enterprise Strategic,Materials,US-West,United States,Global Alliance Partner,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,110,6984.0,9.0,699098.4,203996.91,70.82,Net 90,Pending Verification,Kenji Sato
ORD-2024-00152,2025-04-01,2025,2025-Q2,CUST-0028,LexCorp Advanced Metals,Enterprise Strategic,Materials,US-Central,United States,Global Alliance Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,62,4770.0,6.0,277995.6,42199.73,84.82,Annual Pre-Paid,Pending Verification,Vikram Patel
ORD-2024-00153,2026-03-21,2026,2026-Q1,CUST-0004,Stark Aerospace & Defense,Enterprise Strategic,Aerospace,US-West,United States,Global Alliance Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,70,4635.0,21.0,256315.5,26605.55,89.62,Net 60,Completed,Alex Mercer
ORD-2024-00154,2024-05-09,2024,2024-Q2,CUST-0005,Wayne Enterprises Holdings,Enterprise Strategic,Finance & Industrial,EU-West,United Kingdom,Online B2B Portal,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,54,4185.0,24.0,171752.4,28802.88,83.23,Annual Pre-Paid,Pending Verification,David Lin
ORD-2024-00155,2025-03-30,2025,2025-Q1,CUST-0005,Wayne Enterprises Holdings,Enterprise Strategic,Finance & Industrial,APAC-East,Taiwan,Strategic Reseller Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,51,5508.0,13.0,244389.96,56209.69,77.0,Net 30,Completed,Astrid Lindgren
ORD-2024-00156,2024-07-09,2024,2024-Q3,CUST-0032,Zeus Renewable Power,Mid-Market,Clean Energy,APAC-East,Japan,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,9,5184.0,4.0,44789.76,9598.45,78.57,Quarterly Net 30,Pending Verification,Astrid Lindgren
ORD-2024-00157,2026-07-27,2026,2026-Q3,CUST-0032,Zeus Renewable Power,Mid-Market,Clean Energy,EU-West,United Kingdom,Direct Field Sales,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,6,9434.0,7.0,52641.72,13392.05,74.56,Net 30,Pending Verification,Vikram Patel
ORD-2024-00158,2024-12-21,2024,2024-Q4,CUST-0005,Wayne Enterprises Holdings,Enterprise Strategic,Finance & Industrial,APAC-East,Japan,Online B2B Portal,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,113,36050.0,8.0,3747758.0,1139318.43,69.6,Net 60,Pending Verification,Michael Chang
